d_vendor_name,total
NEW BRUNSWICK COMMUNITY COLLEGE,3050966.73
SONOBUOY TECH SYSTEMS STS,3044637.06
AKM GROUP,3039756.31
CORCAN,3019487.53
JIMCOR LINE CONSTRUCTION,3017998.14
GARDNER ELECTRIC,3005698.23
REVOLUTION EVENTS,3002603.18
CAN TEC SERVICES,3000225.87
STERICYCLE,2989566.50
CONSTRUCTIONS RENAUD VIGNEAU,2987788.91
RAFA LABORATORIES,2984002.56
NEWROCKET CANADA,2970764.19
CAMPBELL FORD SALES,2966716.25
LES ENTREPRISES SAMSON ENTERPRISES,2965726.33
ONCIDIUM,2964539.54
SOLACE,2955307.74
MINSTER OF FINACE FINANCIAL PROPERTY MANAGEMENT,2955062.25
G N JOHNSTON EQUIPMENT COMPANY,2954958.90
KATHRYN E BARNARD,2944624.42
LECO INSTRUMENTS,2926225.23
LUCIRA HEALTH,2923771.04
SYLVIE ROY,2921067.13
NUIX USG,2919868.81
"NAMMO PERRY",2913120.00
TATO RECRUITING S I SYSTEMS,2911428.01
A J HANNA,2886215.26
EL DORADO ENGINEERING,2885764.12
CANADA WEST AVIONICS,2877496.36
FALCON ENVIRONMENTAL,2877132.31
PIVOTAL POWER,2875664.99
WHOLESOME CRAVINGS,2861715.43
ARA ROBOTIQUE ARA ROBOTIC IN,2859352.31
NP AEROSPACE CANADA,2858112.32
EFCO ENTERPRISES,2853231.43
EXCAVATIONS DARCHE,2852025.80
RADWARE,2844646.62
GQ LIFE SCIENCES,2831173.53
PFIZER CANADA,2826373.31
NEW ERA TOOL DIE,2809914.63
LWTAB COMMUNICATIONS,2808252.27
HALIFAX INTERNATIONAL AIRPORT,2801730.63
VAISALA OYJ,2800408.75
BRYCA SOLUTIONS,2798134.59
REGINA BUSINESS SYSTEMS,2787851.34
NCL NORTHERN CONTRACTING,2781830.20
TFORCE LOGISTICS CANADA,2778853.64
DYNAMITE CONSTRUCTION,2771526.67
MCCALLUM ROOFING,2760094.05
WAUBAUSHENE MACHINE WELDING,2755507.26
SYSTEMES URBAINS,2752788.71
DETON CHO LOGISTICS,2750986.71
ZIGHRA,2741111.39
VANCOUVER CONVENTION CENTRE,2739193.47
ALBERTA MOTOR TRANSPORT ASSOCIATION,2735868.99
ATCHISON DENMAN COURT REPORTING SERVICES,2731967.67
MCKINSEY CANADA,2728787.91
9170 7570 QUEBEC,2708769.34
VEYRON PROJECTS,2706254.26
MS CONSTRUCTION,2704498.62
BIO CHAMBERS,2692493.60
ET FUSION,2683784.47
IMAGO MACHINE VISION,2683745.82
HOWARD E LITTLE EXCAVATING,2677093.17
COX AND PALMER,2674872.89
SANI SPORT,2669378.08
GRAEBECK CONSTRUCTION,2661183.77
KIDA DESIGN,2658912.42
CONSTRUCTION CPB,2649165.86
PREMISE DATA,2648994.42
PHILIPPINE AIRLINES,2646220.00
CASEWARE INTERNATIONAL,2643222.22
RESOLVE MARINE,2640354.78
TERRAGON ENVIRONMENTAL TECHNOLOGIES,2636925.58
CRAIG DESHARNAIS RESEARCH,2633492.73
SUSTEMA,2626426.09
SUER POLLON MECHANICAL,2621224.25
ANGUS CONSULTING MANAGEMENT,2602798.86
WOOD E I SOLUTIONS,2601654.95
WAJAX SYSTEMES DE PUISSANCE,2600000.00
KINGSTON CONSTRUCTION,2589252.23
SANEXEN ENVIRONMENTAL SERVICES,2575201.43
RAYMOND CHABOT GRANT,2567151.64
SOLID CADDGROUP,2562549.45
JWK CONTRACTING,2561179.26
ARNASON INDUSTRIES,2560843.37
TRACKGEN SOLUTIONS,2559288.00
LEN CORCORAN EXCAVATING,2550706.01
HILTON BROTHERS CONTRACTING,2549905.70
GESTION SEPTEM,2547041.67
2347758 NOVA SCOTIA,2543109.69
PRO MEDICAL INDUSTRIES,2538161.63
PUBLIVATE,2535367.60
CANADA,2532535.01
WHITECHURCH CONSTRUCTION,2532266.56
CE HARRISON HOME HARDWARE,2528927.24
5581 NUNAVUT,2527908.18
MINE EODCLR,2527646.34
A O CONTRACTING,2524115.28
TRUMPF,2520599.04
EPIK TAAHHUT SANAYI IC VE DIS,2512794.55
ALIVAKTUK CONSULTING NAVPOIN,2505525.07
NMC DYNAPLAS,2504984.00
AXT TONGMEI,2497372.29
BIARRITZ CONSTRUCTION,2491806.17
AQUA POWER CLEANERS 1979,2491174.75
KASIEL SOLUTIONS,2489173.46
PEMCO CONSTRUCTION,2487030.84
FIRE FLOOD EMERGENCY SERVICES,2481780.00
LIFEPORT,2472198.12
STANDARD AERO ATLANTIC,2470744.51
ASML US,2470720.44
THE CANNINGTON ABORIGINAL VENTURE,2467028.37
EAGLE BEACH CONTRACTORS,2463357.50
CLOUD SYNAPPS,2462755.88
ADSS,2462243.11
TLD CANADA,2459357.80
BEAULIEU PLUMBING MECHANICAL,2458873.18
OSHKOSH,2453197.05
BOSTON CONSULTING GROUP,2448276.59
BISHOP S UNIVERSITY,2447534.98
TANKATEK 6854265 CANADA,2443012.62
DRASTIC FISHERIES,2432100.00
CP ENERGY MARKETING,2430540.79
LAT49 ARCHITECTURE,2429855.69
1595769 ONTARIO,2420622.94
PME,2418262.30
TELUS HEALTH CARE CENTRES,2407475.73
GRANICUS CANADA HOLDINGS,2404243.20
NEWENERGY COMMUNITY,2394569.18
SPARK POWER HIGH VOLTAGE SERVICES,2388533.54
GEORGIAN PAVING A DIVISION OF MILLER PAVING,2387052.70
CHEAM TIMBRO GROUP PARTNERSHIP,2377652.79
OSPREY ELECTRIC,2370763.09
1376387 FLEETWAY,2368905.24
OCEAN NAVIGATION,2368402.73
BRADLEY AIR SERVICES,2351453.82
MAE ROBOTICS,2333511.19
CHEMPROTECT,2332116.72
THALES DEFENSE AND SECURITY,2330815.00
WINDREACH CONSULTING SERVICES,2327154.35
SUNCOR ENERGY PRODUCTS,2322306.97
ITEL NETWORKS,2318697.74
TRUGENOMIX,2315434.13
ADOR TECH,2314518.97
TURN KEY CONSTRUCTION,2310774.73
COTE GENEVIEVE S,2307936.97
IMPERIAL OIL AVIATION FUEL,2300543.64
UNIVERSITY OF ONTARIO,2297447.11
GRAYSHIFT,2296188.77
DONNA CONA IBM CANADA IN JV,2281757.91
AEBI SCHMIDT CANADA,2267496.14
COBHAM MISSION SYSTEMS DAVENPORT,2265462.23
XAV SOLUTION,2253636.40
ENET4S SOFTWARE SOLUTIONS,2249567.12
EXPERIS,2239575.75
STRONGCO,2228971.55
TRANS CAPITAL AIR,2223832.82
TEXTILES MONTEREY 1996,2223146.51
RAVEN IT SECURITY,2203266.46
HALIFAX CONVENTION CENTRE CORPORATI,2200176.95
CLEAN WORKS,2188647.30
"NAILS ENTERPRISES 2007",2185892.35
TOURE CLEANING,2178627.22
MILRAIL,2171451.71
MARINELABS DATA SYSTEMS,2163831.92
ASC GERMANY AMOURED SPECIALITY CARS,2157500.00
IVALUA CANADA,2148895.55
CP ENERGYH MARKETING,2147644.80
SWALLOW FOURNIER,2132042.43
PETRO AIR,2125601.90
LEGD,2116904.50
BEST BUY HOUSING,2114330.57
UNIVERSITE QUEBEC INSTITUT NAT RECHERCHE SCIENTIFIQUE,2110603.50
HIGHER STANDARD SALES HSS,2101957.30
TDE CONSTRUCTION COMPANY,2100523.10
E STAR INTERNATIONAL,2096026.60
REACH TECHNOLOGIES,2093080.90
GALVION,2091198.00
TWENTY20INSIGHT,2087651.84
ADRM TECHNOLOGY AND RANDSTAD IN JV,2086164.06
ASL PAVING,2079368.32
GFL ENVIRONMENTAL SERVICES,2078990.23
BAD VENTURES,2075214.75
CAPELLO SYSTEMS,2067149.33
6854265 CANADA,2057802.28
SEAMLESS MECHANICAL SOLUTIONS,2054329.41
G C M CONSULTANTS,2051612.93
CONNECTIVE SUPPORT SOCIETY KAMLOOPS,2038763.06
STONEWORKDS TECHNOLOGIES,2034415.80
HEYL,2028538.68
GREGORY KERR,2014815.61
KIRILA FIRE CANADA,2012687.51
BEST WESTERN PLUS REGENCY INN,2011874.58
HEARTZAP SAFETY TRAINING AND EQUIPMENT,2011337.88
KMSTANDARDS,2004290.14
