Group-Groupe_code_OBJ-ART,Group_name-Groupe_nom_OBJ-ART,Category-Catégorie_code_OBJ-ART,Category_name-Catégorie_nom_OBJ-ART,Category_sub-division-Sous-divisiondecatégorie_code_OBJ-ART,Category_sub-division_name-Sous-divisiondecatégorie_nom_OBJ-ART,Sub-category-Sous-catégorie_code_OBJ-ART,Sub-category_name-Sous-catégorie_nom_OBJ-ART,Sub-category-Sous-catégorie_description_OBJ-ART,Reportingobject-Articlederapport_code_OBJ-ART,Reportingobject_name-Articlederapport_nom_OBJ-ART,Code_OBJ-ART,Name-Nom_OBJ-ART,Description_OBJ-ART,Notes,Department_specific-Particulier_au_ministère
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5100","Acquisition of claims with cash","Subscriptions in cash to the International Monetary Fund (IMF). Note: Such advances can be made in Canadian or foreign currencies.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5101","Acquisition of claims in exchange for Special Drawing Rights or International Monetary Fund notes","Subscriptions to the IMF purchased with either SDRs or notes payable to the IMF.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5111","Settlement of claims in exchange for Special Drawing Rights or International Monetary Fund notes","Repayment of subscriptions by the IMF through either redeeming of notes payable to the IMF or disposing of SDRs.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5121","Issues of notes payable to the International Monetary Fund (IMF)","Issue of non-interest-bearing demand notes payable in Canadian currency to the IMF to cover its Canadian dollar holdings requirements in excess of working balance requirements.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5123","Redemption of notes payable to the International Monetary Fund (IMF)","Redemption of notes due to a decrease in the IMF requirements for Canadian currency.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5130","Maintenance of value adjustments","Adjustments of the International Monetary Fund (IMF)-Subscriptions account to maintain the value of the IMF Canadian dollar holdings in terms of Special Drawing Rights (SDR). Such adjustments can be increases or decreases depending on the exchange rate fluctuations of the Canadian dollar in relation to SDR's. Note: Canada's IMF subscriptions are denominated in SDR's.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5131","Year end valuation adjustment","Valuation adjustments to Canada's subscriptions in excess of the International Monetary Fund's (IMF) holdings of Canadian dollars to Canadian dollar equivalents at the year-end closing rate of exchange. Note: Year-end valuation adjustments are made to the following accounts: the Exchange Fund Account-Advances IMF-Subscriptions and Special Drawing Rights (SDR).","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","511","International Monetary Fund and Special Drawing Rights transactions","5159","Other adjustments","Any other adjustments to foreign exchange accounts, such as the write-off of claims, acquisition or settlement of claims with other assets.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","516","Exchange Fund Account - Advances (restricted claims)","5160","Advances provided to the Exchange Fund Account","Advances in cash to the Exchange Fund Account in Canadian or other currencies for the purchase of gold, foreign currencies and securities, and Special Drawing Rights.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","516","Exchange Fund Account - Advances (restricted claims)","5161","Settlements of advances","Cash repayments of advances from the Exchange Fund Account.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","516","Exchange Fund Account - Advances (restricted claims)","5163","Year-end valuation adjustment","Valuation adjustment made at year-end to the balance of the Exchange Fund Accounts' holdings to Canadian dollar equivalent at the year-end closing rate of exchange.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"51","Foreign exchange accounts","The accounts recording financial claims and obligations of the Government of Canada which are identified with Canada's foreign exchange operations. The four foreign exchange accounts include: - Exchange Fund Account-Advances; - International Monetary Fund-Subscriptions; - International Monetary Fund-Notes payable and; - Special Drawing Rights; Notes: - Each of these foreign exchange accounts is defined and their operations explained in sections 4200 to 4240 of the Guide to the Audited Financial Statements of the Government of Canada; - Although foreign exchange operations involve both financial claims and obligations they are included as a separate standard object to facilitate their identification coding and reporting; - The responsibility for all four accounts presently belongs to the Department of Finance. Therefore transactions should not be coded to these objects by other departments; ","516","Exchange Fund Account - Advances (restricted claims)","5169","Other adjustments","Any other adjustments to the Exchange Fund Account-Advances.","","006 - Finance (Department of)"
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"52","Cash accounts","Cash accounts represent public moneys of Canada, and include both Receiver General Cash Balances and Cash in Transit","529","Cash account","5299","Net Increase or Decrease in Cash account","","",""
"C","Objects for Assets, Liabilities and Other transactions","5","Assets",,,"53","Accounts receivable","Accounts receivable are financial claims on parties inside or outside the government as a result of events and transactions prior to the accounting date. 1. This category is to be used only by departments for recording accounts receivable transactions through their own accounting system.","539","Accounts receivable","5399","Net Increase or Decrease in Accounts receivable","","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6001","Contributions by current employees or participants","Contributions received from active members or participants currently employed in the Public Service","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6002","Contributions by current employees - Public Service corporations","Contributions received from current employees of public service corporations subject to the Public Service Superannuation Act","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6003","Contributions by government employees for past services or in arrears","Contributions received from current members or participants employed in the Public Service for past service or arrears","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6004","Contributions by Public Service corporations employees for past service or in arrears","Contributions received from current employees of public service corporations subject to the Public Service Superannuation Act for past service or arrears","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6005","Contributions by retired employees","Contributions received from retired employees for past service or arrears","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6012","Contributions by government - As employer","Contributions from the Government of Canada as an employer as well as the government's statutory contributions to benefit payments from the Supplementary Retirement Benefits (SRB) Account, for current services. Notes: 1. The budgetary expenditures related to the government's contribution as an employer are included in objects 0160, 0161, 0162, 0164, 0165, 0168 and 0170 to 0173. 2. The budgetary expenditures related to the government's statutory contribution to the SRB account are included in object 0166.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6013","Contributions by Public Service corporations as employer","Contributions received from public service corporations subject to the Public Service Superannuation Act for the employers portion related to employee current services","","087 - Public Service Superannuation"
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6017","Death benefit general contributions","Government's general employer contribution to the Death Benefit Account","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6018","Death benefit single contributions","Government's single employer contribution paid to the Death Benefit Account in respect of participants who became eligible to the basic benefit.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6020","Actuarial adjustments","Actuarial deficiency adjustments related to current salary increases or statutory periodic actuarial valuations which are credited to the Public Service, Canadian Forces, RCMP and other Superannuation accounts, and to the Government Annuities account. Note: These adjustments are charged to object 7031.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6022","Transfers from other pension funds","Receipts by a Superannuation account on behalf of an employee transferring from another superannuation account or from an outside employer.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6023","Refundable tax recovered from the Canada Revenue Agency","Tax recovered from the Canada Revenue Agency based on the annual net negative cashflow of a pension account.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6025","Return on investment","Any income received from loans and investments(other than interest credited to the balance of these accounts and charged to interest on the Public Debt). Also includes the interest received from provincial governments or the Government of Canada on their investments in the Canada Pension Plan Investment Fund. Note: The budgetary expenditures related to interest credited to these accounts are included in objects 3103, 3111 and 3113 under standard object 11 for interest received from the Government of Canada.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6027","Interest credited to the account","Any interest credited to the balance of these accounts and charged to interest on Public Debt (other than interest received on investments issued by the Government of Canada.)","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6029","Other receipts","Any other receipts not classified above, such as recoveries of payments by the Canada Pension Plan.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6030","Payment of benefits","The payment of benefits by the government from any of these accounts, such as payments for Superannuation, Canada Pension, Government Annuities, Death Benefits, etc.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6034","Payment of minimum benefits","Payment of minimum benefits to employees or participants","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6035","Pension division payments","Any payment made pursuant to pension division.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6037","Return of contributions - Government employees","Contributions returned to Public Service employees including any applicable interest from the Superannuation Accounts","3 Refer to 7.4 List of pay entitlement codes",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6038","Return of contributions - Public Service corporation employees","Contributions returned to employees of public service corporations subject to the Public Service Superannuation Act, including any applicable interest from the Superannuation Accounts","","087 - Public Service Superannuation"
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6045","Transfers to other pension funds","Payments from a Superannuation account on behalf of an employee transferring to another superannuation plan or to an outside employer.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6046","Refundable tax remitted to the Canada Revenue Agency","Amount of refundable tax remitted to the Canada Revenue Agency based on the annual net positive cashflow of a pension account.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6047","Withdrawal of surplus","","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6051","Operating expenses","All operating expenses of the Canada Pension Plan (CPP) Account, including the Additional Canada Pension Plan. Note: Such expenses are initially incurred by various departments on behalf of the CPP account. Subsequently those departments charge the CPP account with the pertinent operating or administrative costs. These amounts are credited to object 4883.","",""
"C","Objects for Assets, Liabilities and Other transactions","6","Liabilities",,,"60","Specified purpose accounts (SPAs)","The recorded value of the financial obligations of the Government of Canada in its role as administrator of certain public moneys that are received or collected and subsequently paid out for purposes specified in legislation or in other legal contracts. 1. For the purpose of this classification some specified purpose accounts have been included under reporting objects that differ from the equivalent groupings reported in the Public Accounts. These are explained under the reporting objects concerned. 2. Certain SPAs are now included in Standard Object 81 because they are now consolidated as budgetary transactions in the Summary Financial Statements.","601","Pension insurance and social security accounts","6053","Transfer to Pension Investment Board","","",""
